
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:28:18	716.00		125.70	---	---	---	18.900	---	---	---	855.20	29.186	---	---	---	32.081	---	---	---	436.534	---	---	---	4.564	---	---	---	
9/27/2017	10:28:19	717.00		125.61	---	---	---	18.900	---	---	---	855.21	29.186	---	---	---	32.090	---	---	---	436.652	---	---	---	4.550	---	---	---	
9/27/2017	10:28:20	718.00		125.48	---	---	---	18.900	---	---	---	855.20	29.171	---	---	---	32.103	---	---	---	436.780	---	---	---	4.548	---	---	---	
9/27/2017	10:28:21	719.00		125.38	---	---	---	18.900	---	---	---	855.19	29.171	---	---	---	32.112	---	---	---	436.886	---	---	---	4.530	---	---	---	
9/27/2017	10:28:22	720.00		125.28	---	---	---	18.900	---	---	---	855.20	29.171	---	---	---	32.121	---	---	---	437.020	---	---	---	4.527	---	---	---	
9/27/2017	10:28:23	721.00		125.23	---	---	---	18.900	---	---	---	855.20	29.171	---	---	---	32.127	---	---	---	437.134	---	---	---	4.508	---	---	---	
9/27/2017	10:28:24	722.00		125.11	---	---	---	18.900	---	---	---	855.20	29.171	---	---	---	32.138	---	---	---	437.251	---	---	---	4.508	---	---	---	
9/27/2017	10:28:25	723.00		125.01	---	---	---	18.900	---	---	---	855.19	29.171	---	---	---	32.147	---	---	---	437.356	---	---	---	4.504	---	---	---	
9/27/2017	10:28:26	724.00		124.92	---	---	---	18.900	---	---	---	855.17	29.171	---	---	---	32.157	---	---	---	437.482	---	---	---	4.498	---	---	---	
9/27/2017	10:28:27	725.00		124.86	---	---	---	18.900	---	---	---	855.22	29.171	---	---	---	32.163	---	---	---	437.615	---	---	---	4.510	---	---	---	
9/27/2017	10:28:28	726.00		124.75	---	---	---	18.900	---	---	---	855.22	29.171	---	---	---	32.173	---	---	---	437.746	---	---	---	4.533	---	---	---	
9/27/2017	10:28:29	727.00		124.63	---	---	---	18.900	---	---	---	855.25	29.171	---	---	---	32.185	---	---	---	437.878	---	---	---	4.564	---	---	---	
9/27/2017	10:28:30	728.00		124.52	---	---	---	18.900	---	---	---	855.21	29.171	---	---	---	32.195	---	---	---	438.011	---	---	---	4.575	---	---	---	
9/27/2017	10:28:31	729.00		124.44	---	---	---	18.900	---	---	---	855.25	29.171	---	---	---	32.203	---	---	---	438.146	---	---	---	4.563	---	---	---	
9/27/2017	10:28:32	730.00		124.37	---	---	---	18.900	---	---	---	855.25	29.171	---	---	---	32.210	---	---	---	438.277	---	---	---	4.564	---	---	---	
9/27/2017	10:28:33	731.00		124.28	---	---	---	18.900	---	---	---	855.29	29.171	---	---	---	32.219	---	---	---	438.409	---	---	---	4.550	---	---	---	
9/27/2017	10:28:34	732.00		124.16	---	---	---	18.900	---	---	---	855.28	29.171	---	---	---	32.230	---	---	---	438.551	---	---	---	4.549	---	---	---	
9/27/2017	10:28:35	733.00		124.06	---	---	---	18.900	---	---	---	855.25	29.171	---	---	---	32.240	---	---	---	438.673	---	---	---	4.541	---	---	---	
9/27/2017	10:28:36	734.00		123.97	---	---	---	18.900	---	---	---	855.22	29.171	---	---	---	32.248	---	---	---	438.805	---	---	---	4.547	---	---	---	
9/27/2017	10:28:37	735.00		123.89	---	---	---	18.900	---	---	---	855.24	29.171	---	---	---	32.256	---	---	---	438.914	---	---	---	4.547	---	---	---	
9/27/2017	10:28:38	736.00		123.80	---	---	---	18.900	---	---	---	855.26	29.171	---	---	---	32.265	---	---	---	439.040	---	---	---	4.539	---	---	---	
9/27/2017	10:28:39	737.00		123.71	---	---	---	18.900	---	---	---	855.27	29.171	---	---	---	32.274	---	---	---	439.155	---	---	---	4.532	---	---	---	
9/27/2017	10:28:40	738.00		123.63	---	---	---	18.900	---	---	---	855.26	29.171	---	---	---	32.282	---	---	---	439.297	---	---	---	4.535	---	---	---	
9/27/2017	10:28:41	739.00		123.53	---	---	---	18.900	---	---	---	855.28	29.186	---	---	---	32.291	---	---	---	439.429	---	---	---	4.547	---	---	---	
9/27/2017	10:28:42	740.00		123.42	---	---	---	18.900	---	---	---	855.29	29.214	---	---	---	32.302	---	---	---	439.550	---	---	---	4.550	---	---	---	
9/27/2017	10:28:43	741.00		123.33	---	---	---	18.900	---	---	---	855.29	29.255	---	---	---	32.311	---	---	---	439.636	---	---	---	4.551	---	---	---	
9/27/2017	10:28:44	742.00		123.25	---	---	---	18.900	---	---	---	855.24	29.308	---	---	---	32.319	---	---	---	439.722	---	---	---	4.550	---	---	---	
9/27/2017	10:28:45	743.00		123.16	---	---	---	18.900	---	---	---	855.25	29.387	---	---	---	32.327	---	---	---	439.844	---	---	---	4.559	---	---	---	
9/27/2017	10:28:46	744.00		123.09	---	---	---	18.900	---	---	---	855.22	29.494	---	---	---	32.335	---	---	---	439.985	---	---	---	4.555	---	---	---	
9/27/2017	10:28:47	745.00		123.02	---	---	---	18.900	---	---	---	855.28	29.598	---	---	---	32.342	---	---	---	440.123	---	---	---	4.543	---	---	---	
9/27/2017	10:28:48	746.00		122.95	---	---	---	18.900	---	---	---	855.25	29.665	---	---	---	32.348	---	---	---	440.226	---	---	---	4.546	---	---	---	
9/27/2017	10:28:49	747.00		122.83	---	---	---	18.900	---	---	---	855.26	29.705	---	---	---	32.360	---	---	---	440.338	---	---	---	4.563	---	---	---	
9/27/2017	10:28:50	748.00		122.73	---	---	---	18.900	---	---	---	855.21	29.705	---	---	---	32.370	---	---	---	440.464	---	---	---	4.572	---	---	---	
9/27/2017	10:28:51	749.00		122.61	---	---	---	18.900	---	---	---	855.21	29.705	---	---	---	32.382	---	---	---	440.608	---	---	---	4.558	---	---	---	
9/27/2017	10:28:52	750.00		122.52	---	---	---	18.900	---	---	---	855.21	29.690	---	---	---	32.391	---	---	---	440.763	---	---	---	4.546	---	---	---	
9/27/2017	10:28:53	751.00		122.43	---	---	---	18.900	---	---	---	855.24	29.690	---	---	---	32.399	---	---	---	440.919	---	---	---	4.566	---	---	---	
9/27/2017	10:28:54	752.00		122.33	---	---	---	18.900	---	---	---	855.25	29.690	---	---	---	32.409	---	---	---	441.059	---	---	---	4.585	---	---	---	
9/27/2017	10:28:55	753.00		122.27	---	---	---	18.900	---	---	---	855.26	29.690	---	---	---	32.415	---	---	---	441.175	---	---	---	4.597	---	---	---	
9/27/2017	10:28:56	754.00		122.16	---	---	---	18.900	---	---	---	855.25	29.677	---	---	---	32.426	---	---	---	441.265	---	---	---	4.583	---	---	---	
9/27/2017	10:28:57	755.00		122.09	---	---	---	18.900	---	---	---	855.24	29.652	---	---	---	32.433	---	---	---	441.380	---	---	---	4.572	---	---	---	
9/27/2017	10:28:58	756.00		121.99	---	---	---	18.900	---	---	---	855.25	29.627	---	---	---	32.443	---	---	---	441.468	---	---	---	4.554	---	---	---	
9/27/2017	10:28:59	757.00		121.91	---	---	---	18.900	---	---	---	855.26	29.614	---	---	---	32.451	---	---	---	441.624	---	---	---	4.558	---	---	---	
9/27/2017	10:29:00	758.00		121.87	---	---	---	18.900	---	---	---	855.28	29.614	---	---	---	32.454	---	---	---	441.726	---	---	---	4.561	---	---	---	
9/27/2017	10:29:01	759.00		121.82	---	---	---	18.900	---	---	---	855.28	29.601	---	---	---	32.459	---	---	---	441.868	---	---	---	4.585	---	---	---	
9/27/2017	10:29:02	760.00		121.75	---	---	---	18.900	---	---	---	855.27	29.575	---	---	---	32.466	---	---	---	441.961	---	---	---	4.584	---	---	---	
9/27/2017	10:29:03	761.00		121.62	---	---	---	18.900	---	---	---	855.24	29.550	---	---	---	32.479	---	---	---	442.108	---	---	---	4.584	---	---	---	
9/27/2017	10:29:04	762.00		121.52	---	---	---	18.900	---	---	---	855.22	29.522	---	---	---	32.489	---	---	---	442.225	---	---	---	4.568	---	---	---	
9/27/2017	10:29:05	763.00		121.42	---	---	---	18.900	---	---	---	855.25	29.494	---	---	---	32.500	---	---	---	442.356	---	---	---	4.566	---	---	---	
9/27/2017	10:29:06	764.00		121.37	---	---	---	18.900	---	---	---	855.28	29.466	---	---	---	32.505	---	---	---	442.475	---	---	---	4.562	---	---	---	
9/27/2017	10:29:07	765.00		121.24	---	---	---	18.900	---	---	---	855.34	29.453	---	---	---	32.517	---	---	---	442.614	---	---	---	4.568	---	---	---	
9/27/2017	10:29:08	766.00		121.17	---	---	---	18.900	---	---	---	855.34	29.453	---	---	---	32.524	---	---	---	442.736	---	---	---	4.571	---	---	---	
9/27/2017	10:29:09	767.00		121.04	---	---	---	18.900	---	---	---	855.35	29.466	---	---	---	32.537	---	---	---	442.850	---	---	---	4.588	---	---	---	
9/27/2017	10:29:10	768.00		120.95	---	---	---	18.900	---	---	---	855.30	29.494	---	---	---	32.545	---	---	---	442.974	---	---	---	4.591	---	---	---	
9/27/2017	10:29:11	769.00		120.89	---	---	---	18.900	---	---	---	855.27	29.522	---	---	---	32.552	---	---	---	443.109	---	---	---	4.579	---	---	---	
9/27/2017	10:29:12	770.00		120.82	---	---	---	18.900	---	---	---	855.24	29.522	---	---	---	32.559	---	---	---	443.243	---	---	---	4.564	---	---	---	
9/27/2017	10:29:13	771.00		120.73	---	---	---	18.900	---	---	---	855.23	29.506	---	---	---	32.568	---	---	---	443.342	---	---	---	4.563	---	---	---	
9/27/2017	10:29:14	772.00		120.62	---	---	---	18.900	---	---	---	855.22	29.478	---	---	---	32.579	---	---	---	443.447	---	---	---	4.577	---	---	---	
9/27/2017	10:29:15	773.00		120.51	---	---	---	18.900	---	---	---	855.23	29.466	---	---	---	32.589	---	---	---	443.561	---	---	---	4.585	---	---	---	
9/27/2017	10:29:16	774.00		120.44	---	---	---	18.900	---	---	---	855.23	29.466	---	---	---	32.597	---	---	---	443.723	---	---	---	4.582	---	---	---	
9/27/2017	10:29:17	775.00		120.35	---	---	---	18.900	---	---	---	855.20	29.478	---	---	---	32.606	---	---	---	443.862	---	---	---	4.579	---	---	---	
9/27/2017	10:29:18	776.00		120.26	---	---	---	18.900	---	---	---	855.17	29.491	---	---	---	32.615	---	---	---	443.991	---	---	---	4.571	---	---	---	
9/27/2017	10:29:19	777.00		120.12	---	---	---	18.900	---	---	---	855.21	29.491	---	---	---	32.629	---	---	---	444.105	---	---	---	4.556	---	---	---	
9/27/2017	10:29:20	778.00		120.00	---	---	---	18.900	---	---	---	855.25	29.491	---	---	---	32.641	---	---	---	444.235	---	---	---	4.544	---	---	---	
9/27/2017	10:29:21	779.00		119.90	---	---	---	18.900	---	---	---	855.27	29.478	---	---	---	32.651	---	---	---	444.376	---	---	---	4.541	---	---	---	
9/27/2017	10:29:22	780.00		119.85	---	---	---	18.900	---	---	---	855.24	29.453	---	---	---	32.655	---	---	---	444.518	---	---	---	4.552	---	---	---	
9/27/2017	10:29:23	781.00		119.80	---	---	---	18.900	---	---	---	855.25	29.428	---	---	---	32.661	---	---	---	444.650	---	---	---	4.562	---	---	---	
9/27/2017	10:29:24	782.00		119.74	---	---	---	18.900	---	---	---	855.24	29.402	---	---	---	32.667	---	---	---	444.797	---	---	---	4.564	---	---	---	
9/27/2017	10:29:25	783.00		119.64	---	---	---	18.900	---	---	---	855.25	29.390	---	---	---	32.677	---	---	---	444.935	---	---	---	4.570	---	---	---	
9/27/2017	10:29:26	784.00		119.51	---	---	---	18.900	---	---	---	855.25	29.377	---	---	---	32.690	---	---	---	445.058	---	---	---	4.570	---	---	---	
9/27/2017	10:29:27	785.00		119.42	---	---	---	18.900	---	---	---	855.26	29.362	---	---	---	32.699	---	---	---	445.188	---	---	---	4.584	---	---	---	
9/27/2017	10:29:28	786.00		119.32	---	---	---	18.900	---	---	---	855.25	29.346	---	---	---	32.709	---	---	---	445.319	---	---	---	4.583	---	---	---	
9/27/2017	10:29:29	787.00		119.25	---	---	---	18.900	---	---	---	855.24	29.331	---	---	---	32.716	---	---	---	445.466	---	---	---	4.567	---	---	---	
9/27/2017	10:29:30	788.00		119.17	---	---	---	18.900	---	---	---	855.23	29.331	---	---	---	32.724	---	---	---	445.607	---	---	---	4.551	---	---	---	
9/27/2017	10:29:31	789.00		119.06	---	---	---	18.900	---	---	---	855.24	29.318	---	---	---	32.735	---	---	---	445.726	---	---	---	4.547	---	---	---	
9/27/2017	10:29:32	790.00		118.99	---	---	---	18.900	---	---	---	855.25	29.306	---	---	---	32.742	---	---	---	445.865	---	---	---	4.561	---	---	---	
9/27/2017	10:29:33	791.00		118.88	---	---	---	18.900	---	---	---	855.27	29.293	---	---	---	32.753	---	---	---	445.976	---	---	---	4.571	---	---	---	
9/27/2017	10:29:34	792.00		118.79	---	---	---	18.900	---	---	---	855.26	29.293	---	---	---	32.762	---	---	---	446.104	---	---	---	4.564	---	---	---	
9/27/2017	10:29:35	793.00		118.69	---	---	---	18.900	---	---	---	855.24	29.293	---	---	---	32.773	---	---	---	446.213	---	---	---	4.548	---	---	---	
9/27/2017	10:29:36	794.00		118.59	---	---	---	18.900	---	---	---	855.25	29.293	---	---	---	32.782	---	---	---	446.355	---	---	---	4.552	---	---	---	
9/27/2017	10:29:37	795.00		118.50	---	---	---	18.900	---	---	---	855.25	29.293	---	---	---	32.792	---	---	---	446.498	---	---	---	4.553	---	---	---	
9/27/2017	10:29:38	796.00		118.37	---	---	---	18.900	---	---	---	855.26	29.293	---	---	---	32.804	---	---	---	446.632	---	---	---	4.555	---	---	---	
9/27/2017	10:29:39	797.00		118.26	---	---	---	18.900	---	---	---	855.24	29.293	---	---	---	32.816	---	---	---	446.750	---	---	---	4.542	---	---	---	
9/27/2017	10:29:40	798.00		118.17	---	---	---	18.900	---	---	---	855.27	29.293	---	---	---	32.825	---	---	---	446.868	---	---	---	4.542	---	---	---	
9/27/2017	10:29:41	799.00		118.10	---	---	---	18.900	---	---	---	855.26	29.293	---	---	---	32.832	---	---	---	447.003	---	---	---	4.563	---	---	---	
9/27/2017	10:29:42	800.00		118.01	---	---	---	18.900	---	---	---	855.25	29.293	---	---	---	32.841	---	---	---	447.153	---	---	---	4.566	---	---	---	
9/27/2017	10:29:43	801.00		117.89	---	---	---	18.900	---	---	---	855.24	29.293	---	---	---	32.854	---	---	---	447.308	---	---	---	4.570	---	---	---	
9/27/2017	10:29:44	802.00		117.79	---	---	---	18.900	---	---	---	855.25	29.293	---	---	---	32.864	---	---	---	447.443	---	---	---	4.563	---	---	---	
9/27/2017	10:29:45	803.00		117.70	---	---	---	18.900	---	---	---	855.25	29.280	---	---	---	32.873	---	---	---	447.559	---	---	---	4.551	---	---	---	
9/27/2017	10:29:46	804.00		117.60	---	---	---	18.900	---	---	---	855.21	29.268	---	---	---	32.883	---	---	---	447.676	---	---	---	4.538	---	---	---	
9/27/2017	10:29:47	805.00		117.51	---	---	---	18.900	---	---	---	855.20	29.255	---	---	---	32.893	---	---	---	447.801	---	---	---	4.533	---	---	---	
9/27/2017	10:29:48	806.00		117.42	---	---	---	18.900	---	---	---	855.20	29.255	---	---	---	32.902	---	---	---	447.925	---	---	---	4.554	---	---	---	
9/27/2017	10:29:49	807.00		117.38	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	32.906	---	---	---	448.043	---	---	---	4.549	---	---	---	
9/27/2017	10:29:50	808.00		117.30	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	32.913	---	---	---	448.173	---	---	---	4.551	---	---	---	
9/27/2017	10:29:51	809.00		117.25	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	32.919	---	---	---	448.300	---	---	---	4.547	---	---	---	
9/27/2017	10:29:52	810.00		117.13	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	32.931	---	---	---	448.440	---	---	---	4.562	---	---	---	
9/27/2017	10:29:53	811.00		117.05	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	32.940	---	---	---	448.561	---	---	---	4.575	---	---	---	
9/27/2017	10:29:54	812.00		116.94	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	32.951	---	---	---	448.705	---	---	---	4.580	---	---	---	
9/27/2017	10:29:55	813.00		116.88	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	32.957	---	---	---	448.836	---	---	---	4.577	---	---	---	
9/27/2017	10:29:56	814.00		116.80	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	32.965	---	---	---	448.980	---	---	---	4.566	---	---	---	
9/27/2017	10:29:57	815.00		116.71	---	---	---	18.900	---	---	---	855.26	29.255	---	---	---	32.974	---	---	---	449.092	---	---	---	4.559	---	---	---	
9/27/2017	10:29:58	816.00		116.61	---	---	---	18.900	---	---	---	855.29	29.255	---	---	---	32.984	---	---	---	449.222	---	---	---	4.564	---	---	---	
9/27/2017	10:29:59	817.00		116.51	---	---	---	18.900	---	---	---	855.26	29.255	---	---	---	32.995	---	---	---	449.338	---	---	---	4.568	---	---	---	
9/27/2017	10:30:00	818.00		116.43	---	---	---	18.900	---	---	---	855.26	29.255	---	---	---	33.003	---	---	---	449.484	---	---	---	4.574	---	---	---	
9/27/2017	10:30:01	819.00		116.36	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	33.010	---	---	---	449.631	---	---	---	4.574	---	---	---	
9/27/2017	10:30:02	820.00		116.23	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	33.023	---	---	---	449.790	---	---	---	4.576	---	---	---	
9/27/2017	10:30:03	821.00		116.14	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	33.033	---	---	---	449.926	---	---	---	4.572	---	---	---	
9/27/2017	10:30:04	822.00		116.05	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	33.042	---	---	---	450.051	---	---	---	4.584	---	---	---	
9/27/2017	10:30:05	823.00		115.94	---	---	---	18.900	---	---	---	855.26	29.255	---	---	---	33.054	---	---	---	450.169	---	---	---	4.584	---	---	---	
9/27/2017	10:30:06	824.00		115.83	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	33.065	---	---	---	450.291	---	---	---	4.598	---	---	---	
9/27/2017	10:30:07	825.00		115.72	---	---	---	18.900	---	---	---	855.27	29.255	---	---	---	33.076	---	---	---	450.422	---	---	---	4.587	---	---	---	
9/27/2017	10:30:08	826.00		115.67	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	33.081	---	---	---	450.563	---	---	---	4.605	---	---	---	
9/27/2017	10:30:09	827.00		115.59	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	33.089	---	---	---	450.682	---	---	---	4.587	---	---	---	
9/27/2017	10:30:10	828.00		115.51	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	33.098	---	---	---	450.779	---	---	---	4.593	---	---	---	
9/27/2017	10:30:11	829.00		115.41	---	---	---	18.900	---	---	---	855.23	29.255	---	---	---	33.108	---	---	---	450.914	---	---	---	4.591	---	---	---	
9/27/2017	10:30:12	830.00		115.30	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	33.119	---	---	---	451.071	---	---	---	4.580	---	---	---	
9/27/2017	10:30:13	831.00		115.22	---	---	---	18.900	---	---	---	855.21	29.242	---	---	---	33.128	---	---	---	451.247	---	---	---	4.591	---	---	---	
9/27/2017	10:30:14	832.00		115.15	---	---	---	18.900	---	---	---	855.24	29.230	---	---	---	33.135	---	---	---	451.361	---	---	---	4.581	---	---	---	
9/27/2017	10:30:15	833.00		115.06	---	---	---	18.900	---	---	---	855.27	29.230	---	---	---	33.144	---	---	---	451.507	---	---	---	4.588	---	---	---	
9/27/2017	10:30:16	834.00		114.96	---	---	---	18.900	---	---	---	855.29	29.230	---	---	---	33.154	---	---	---	451.641	---	---	---	4.567	---	---	---	
9/27/2017	10:30:17	835.00		114.84	---	---	---	18.900	---	---	---	855.29	29.230	---	---	---	33.167	---	---	---	451.797	---	---	---	4.558	---	---	---	
9/27/2017	10:30:18	836.00		114.76	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.176	---	---	---	451.921	---	---	---	4.569	---	---	---	
9/27/2017	10:30:19	837.00		114.65	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	33.187	---	---	---	452.060	---	---	---	4.587	---	---	---	
9/27/2017	10:30:20	838.00		114.59	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	33.193	---	---	---	452.199	---	---	---	4.583	---	---	---	
9/27/2017	10:30:21	839.00		114.49	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.204	---	---	---	452.349	---	---	---	4.573	---	---	---	
9/27/2017	10:30:22	840.00		114.41	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	33.212	---	---	---	452.482	---	---	---	4.562	---	---	---	
9/27/2017	10:30:23	841.00		114.30	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	33.223	---	---	---	452.612	---	---	---	4.566	---	---	---	
9/27/2017	10:30:24	842.00		114.21	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.233	---	---	---	452.718	---	---	---	4.568	---	---	---	
9/27/2017	10:30:25	843.00		114.09	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	33.245	---	---	---	452.832	---	---	---	4.552	---	---	---	
9/27/2017	10:30:26	844.00		113.98	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.256	---	---	---	452.936	---	---	---	4.563	---	---	---	
9/27/2017	10:30:27	845.00		113.90	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.265	---	---	---	453.055	---	---	---	4.568	---	---	---	
9/27/2017	10:30:28	846.00		113.83	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	33.273	---	---	---	453.160	---	---	---	4.582	---	---	---	
9/27/2017	10:30:29	847.00		113.77	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	33.279	---	---	---	453.283	---	---	---	4.568	---	---	---	
9/27/2017	10:30:30	848.00		113.67	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.289	---	---	---	453.437	---	---	---	4.553	---	---	---	
9/27/2017	10:30:31	849.00		113.60	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.297	---	---	---	453.563	---	---	---	4.549	---	---	---	
9/27/2017	10:30:32	850.00		113.47	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	33.310	---	---	---	453.695	---	---	---	4.555	---	---	---	
9/27/2017	10:30:33	851.00		113.42	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	33.315	---	---	---	453.801	---	---	---	4.556	---	---	---	
9/27/2017	10:30:34	852.00		113.32	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	33.326	---	---	---	453.943	---	---	---	4.537	---	---	---	
9/27/2017	10:30:35	853.00		113.23	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.335	---	---	---	454.077	---	---	---	4.548	---	---	---	
9/27/2017	10:30:36	854.00		113.10	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	33.349	---	---	---	454.203	---	---	---	4.549	---	---	---	
9/27/2017	10:30:37	855.00		113.02	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.358	---	---	---	454.331	---	---	---	4.572	---	---	---	
9/27/2017	10:30:38	856.00		112.92	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.368	---	---	---	454.450	---	---	---	4.548	---	---	---	
9/27/2017	10:30:39	857.00		112.85	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.375	---	---	---	454.569	---	---	---	4.546	---	---	---	
9/27/2017	10:30:40	858.00		112.77	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.384	---	---	---	454.704	---	---	---	4.544	---	---	---	
9/27/2017	10:30:41	859.00		112.70	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	33.391	---	---	---	454.868	---	---	---	4.553	---	---	---	
9/27/2017	10:30:42	860.00		112.58	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	33.404	---	---	---	455.024	---	---	---	4.540	---	---	---	
9/27/2017	10:30:43	861.00		112.48	---	---	---	18.900	---	---	---	855.17	29.217	---	---	---	33.415	---	---	---	455.176	---	---	---	4.520	---	---	---	
9/27/2017	10:30:44	862.00		112.40	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	33.423	---	---	---	455.277	---	---	---	4.514	---	---	---	
9/27/2017	10:30:45	863.00		112.32	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	33.431	---	---	---	455.419	---	---	---	4.529	---	---	---	
9/27/2017	10:30:46	864.00		112.23	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	33.441	---	---	---	455.541	---	---	---	4.543	---	---	---	
9/27/2017	10:30:47	865.00		112.12	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	33.453	---	---	---	455.696	---	---	---	4.526	---	---	---	
9/27/2017	10:30:48	866.00		112.02	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	33.463	---	---	---	455.812	---	---	---	4.529	---	---	---	
9/27/2017	10:30:49	867.00		111.94	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	33.472	---	---	---	455.890	---	---	---	4.523	---	---	---	
9/27/2017	10:30:50	868.00		111.86	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	33.480	---	---	---	456.011	---	---	---	4.540	---	---	---	
9/27/2017	10:30:51	869.00		111.78	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	33.488	---	---	---	456.158	---	---	---	4.546	---	---	---	
9/27/2017	10:30:52	870.00		111.71	---	---	---	18.900	---	---	---	855.21	29.222	---	---	---	33.496	---	---	---	456.387	---	---	---	4.543	---	---	---	
