
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:47:24	965.00		226.30	---	---	---	18.900	---	---	---	855.16	29.087	---	---	---	24.891	---	---	---	329.411	---	---	---	18.728	---	---	---	
9/27/2017	10:47:25	966.00		226.78	---	---	---	18.900	---	---	---	855.19	29.087	---	---	---	24.866	---	---	---	329.072	---	---	---	19.084	---	---	---	
9/27/2017	10:47:26	967.00		226.92	---	---	---	18.900	---	---	---	855.20	29.087	---	---	---	24.858	---	---	---	328.895	---	---	---	9.927	---	---	---	
9/27/2017	10:47:27	968.00		227.19	---	---	---	18.900	---	---	---	855.19	29.087	---	---	---	24.844	---	---	---	328.598	---	---	---	10.281	---	---	---	
9/27/2017	10:47:28	969.00		227.52	---	---	---	18.900	---	---	---	855.18	29.087	---	---	---	24.826	---	---	---	328.287	---	---	---	10.284	---	---	---	
9/27/2017	10:47:29	970.00		227.94	---	---	---	18.900	---	---	---	855.15	29.087	---	---	---	24.804	---	---	---	327.996	---	---	---	10.275	---	---	---	
9/27/2017	10:47:30	971.00		228.33	---	---	---	18.900	---	---	---	855.16	29.100	---	---	---	24.783	---	---	---	327.690	---	---	---	10.253	---	---	---	
9/27/2017	10:47:31	972.00		228.80	---	---	---	18.900	---	---	---	855.14	29.112	---	---	---	24.758	---	---	---	327.409	---	---	---	10.241	---	---	---	
9/27/2017	10:47:32	973.00		229.16	---	---	---	18.900	---	---	---	855.14	29.125	---	---	---	24.740	---	---	---	327.119	---	---	---	10.230	---	---	---	
9/27/2017	10:47:33	974.00		229.57	---	---	---	18.900	---	---	---	855.13	29.125	---	---	---	24.718	---	---	---	326.833	---	---	---	10.228	---	---	---	
9/27/2017	10:47:34	975.00		229.99	---	---	---	18.900	---	---	---	855.14	29.125	---	---	---	24.696	---	---	---	326.517	---	---	---	10.232	---	---	---	
9/27/2017	10:47:35	976.00		230.44	---	---	---	18.900	---	---	---	855.15	29.125	---	---	---	24.672	---	---	---	326.211	---	---	---	10.238	---	---	---	
9/27/2017	10:47:36	977.00		230.84	---	---	---	18.900	---	---	---	855.13	29.112	---	---	---	24.651	---	---	---	325.864	---	---	---	10.230	---	---	---	
9/27/2017	10:47:37	978.00		231.21	---	---	---	18.900	---	---	---	855.14	29.100	---	---	---	24.632	---	---	---	325.556	---	---	---	10.206	---	---	---	
9/27/2017	10:47:38	979.00		231.45	---	---	---	18.900	---	---	---	855.14	29.087	---	---	---	24.620	---	---	---	325.260	---	---	---	10.197	---	---	---	
9/27/2017	10:47:39	980.00		231.92	---	---	---	18.900	---	---	---	855.17	29.087	---	---	---	24.595	---	---	---	324.978	---	---	---	10.193	---	---	---	
9/27/2017	10:47:40	981.00		232.35	---	---	---	18.900	---	---	---	855.17	29.074	---	---	---	24.573	---	---	---	324.669	---	---	---	10.198	---	---	---	
9/27/2017	10:47:41	982.00		232.90	---	---	---	18.900	---	---	---	855.16	29.062	---	---	---	24.545	---	---	---	324.323	---	---	---	10.170	---	---	---	
9/27/2017	10:47:42	983.00		233.24	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	24.527	---	---	---	323.999	---	---	---	10.139	---	---	---	
9/27/2017	10:47:43	984.00		233.62	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	24.508	---	---	---	323.669	---	---	---	10.135	---	---	---	
9/27/2017	10:47:44	985.00		233.97	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	24.490	---	---	---	323.364	---	---	---	10.151	---	---	---	
9/27/2017	10:47:45	986.00		234.43	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	24.466	---	---	---	323.061	---	---	---	10.171	---	---	---	
9/27/2017	10:47:46	987.00		234.84	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	24.445	---	---	---	322.726	---	---	---	10.158	---	---	---	
9/27/2017	10:47:47	988.00		235.23	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	24.425	---	---	---	322.411	---	---	---	10.131	---	---	---	
9/27/2017	10:47:48	989.00		235.56	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	24.408	---	---	---	322.088	---	---	---	10.101	---	---	---	
9/27/2017	10:47:49	990.00		236.01	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	24.385	---	---	---	321.781	---	---	---	10.087	---	---	---	
9/27/2017	10:47:50	991.00		236.45	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	24.363	---	---	---	321.467	---	---	---	10.089	---	---	---	
9/27/2017	10:47:51	992.00		236.91	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	24.340	---	---	---	321.147	---	---	---	10.089	---	---	---	
9/27/2017	10:47:52	993.00		237.31	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	24.319	---	---	---	320.869	---	---	---	10.080	---	---	---	
9/27/2017	10:47:53	994.00		237.75	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	24.297	---	---	---	320.566	---	---	---	10.067	---	---	---	
9/27/2017	10:47:54	995.00		238.15	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	24.277	---	---	---	320.280	---	---	---	10.079	---	---	---	
9/27/2017	10:47:55	996.00		238.57	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	24.256	---	---	---	319.976	---	---	---	10.066	---	---	---	
9/27/2017	10:47:56	997.00		239.05	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	24.231	---	---	---	319.667	---	---	---	10.039	---	---	---	
9/27/2017	10:47:57	998.00		239.50	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	24.209	---	---	---	319.352	---	---	---	10.018	---	---	---	
9/27/2017	10:47:58	999.00		239.84	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	24.192	---	---	---	319.031	---	---	---	10.019	---	---	---	
9/27/2017	10:47:59	1000.00		240.12	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	24.178	---	---	---	318.701	---	---	---	10.028	---	---	---	
9/27/2017	10:48:00	1001.00		240.46	---	---	---	18.900	---	---	---	855.09	29.049	---	---	---	24.161	---	---	---	318.377	---	---	---	10.021	---	---	---	
9/27/2017	10:48:01	1002.00		240.87	---	---	---	18.900	---	---	---	855.07	29.049	---	---	---	24.140	---	---	---	318.058	---	---	---	10.016	---	---	---	
9/27/2017	10:48:02	1003.00		241.28	---	---	---	18.900	---	---	---	855.09	29.049	---	---	---	24.120	---	---	---	317.776	---	---	---	10.010	---	---	---	
9/27/2017	10:48:03	1004.00		241.70	---	---	---	18.900	---	---	---	855.09	29.049	---	---	---	24.099	---	---	---	317.467	---	---	---	10.017	---	---	---	
9/27/2017	10:48:04	1005.00		242.11	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	24.079	---	---	---	317.168	---	---	---	10.005	---	---	---	
9/27/2017	10:48:05	1006.00		242.51	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	24.059	---	---	---	316.843	---	---	---	9.991	---	---	---	
9/27/2017	10:48:06	1007.00		242.98	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	24.036	---	---	---	316.511	---	---	---	9.976	---	---	---	
9/27/2017	10:48:07	1008.00		243.44	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	24.013	---	---	---	316.192	---	---	---	9.969	---	---	---	
9/27/2017	10:48:08	1009.00		243.87	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	23.992	---	---	---	315.883	---	---	---	9.977	---	---	---	
9/27/2017	10:48:09	1010.00		244.29	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	23.971	---	---	---	315.608	---	---	---	9.943	---	---	---	
9/27/2017	10:48:10	1011.00		244.69	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	23.952	---	---	---	315.313	---	---	---	9.929	---	---	---	
9/27/2017	10:48:11	1012.00		245.09	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	23.932	---	---	---	315.034	---	---	---	9.911	---	---	---	
9/27/2017	10:48:12	1013.00		245.31	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	23.921	---	---	---	314.760	---	---	---	9.916	---	---	---	
9/27/2017	10:48:13	1014.00		245.64	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	23.905	---	---	---	314.474	---	---	---	9.917	---	---	---	
9/27/2017	10:48:14	1015.00		246.09	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	23.883	---	---	---	314.187	---	---	---	9.908	---	---	---	
9/27/2017	10:48:15	1016.00		246.62	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	23.857	---	---	---	313.891	---	---	---	9.912	---	---	---	
9/27/2017	10:48:16	1017.00		247.13	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	23.833	---	---	---	313.596	---	---	---	9.889	---	---	---	
9/27/2017	10:48:17	1018.00		247.50	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	23.815	---	---	---	313.307	---	---	---	9.902	---	---	---	
9/27/2017	10:48:18	1019.00		247.88	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	23.796	---	---	---	312.998	---	---	---	9.888	---	---	---	
9/27/2017	10:48:19	1020.00		248.24	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	23.779	---	---	---	312.697	---	---	---	9.889	---	---	---	
9/27/2017	10:48:20	1021.00		248.60	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	23.762	---	---	---	312.387	---	---	---	9.858	---	---	---	
9/27/2017	10:48:21	1022.00		249.05	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	23.740	---	---	---	312.084	---	---	---	9.848	---	---	---	
9/27/2017	10:48:22	1023.00		249.44	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	23.722	---	---	---	311.800	---	---	---	9.852	---	---	---	
9/27/2017	10:48:23	1024.00		250.25	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	23.683	---	---	---	311.326	---	---	---	18.378	---	---	---	
9/27/2017	10:48:24	1025.00		250.72	---	---	---	18.900	---	---	---	855.10	29.049	---	---	---	23.660	---	---	---	311.011	---	---	---	18.383	---	---	---	
9/27/2017	10:48:25	1026.00		251.18	---	---	---	18.900	---	---	---	855.11	29.049	---	---	---	23.639	---	---	---	310.759	---	---	---	16.641	---	---	---	
9/27/2017	10:48:26	1027.00		251.12	---	---	---	18.900	---	---	---	855.11	29.049	---	---	---	23.642	---	---	---	310.721	---	---	---	6.352	---	---	---	
9/27/2017	10:48:27	1028.00		251.42	---	---	---	18.900	---	---	---	855.16	29.036	---	---	---	23.627	---	---	---	310.548	---	---	---	4.599	---	---	---	
9/27/2017	10:48:28	1029.00		251.70	---	---	---	18.900	---	---	---	855.16	29.036	---	---	---	23.614	---	---	---	310.314	---	---	---	4.577	---	---	---	
9/27/2017	10:48:29	1030.00		252.07	---	---	---	18.900	---	---	---	855.19	29.036	---	---	---	23.596	---	---	---	310.086	---	---	---	4.586	---	---	---	
9/27/2017	10:48:30	1031.00		252.26	---	---	---	18.900	---	---	---	855.14	29.036	---	---	---	23.587	---	---	---	309.884	---	---	---	4.579	---	---	---	
9/27/2017	10:48:31	1032.00		252.47	---	---	---	18.900	---	---	---	855.14	29.036	---	---	---	23.577	---	---	---	309.720	---	---	---	4.580	---	---	---	
9/27/2017	10:48:32	1033.00		252.75	---	---	---	18.900	---	---	---	855.13	29.024	---	---	---	23.564	---	---	---	309.532	---	---	---	4.565	---	---	---	
9/27/2017	10:48:33	1034.00		252.98	---	---	---	18.900	---	---	---	855.16	29.036	---	---	---	23.553	---	---	---	309.352	---	---	---	4.569	---	---	---	
