Wavelength (nm),f2_blank,Pt_abs_F1,Pt_abs_F2,Pt_abs_F3,Pt_abs_F4,Pt_abs_F5,Pt_abs_F6,Pt_abs_F7
424.4811096,0.156388626,0.648525059,0.637294114,0.622929871,0.659745097,1.090741277,1.022128582,1.043581367
424.0192566,0.152056977,0.6666978,0.60745573,0.645656467,0.651482463,1.032868266,1.058926344,1.022892833
423.5188904,0.15532285,0.672747076,0.618026555,0.615617991,0.633444965,1.029917955,1.051570654,0.987156749
423.0184326,0.148216575,0.639192045,0.619693577,0.632169128,0.631994605,0.982583046,1.062691569,1.056688786
422.5179749,0.157242775,0.666414857,0.625623882,0.624820292,0.622579813,1.083200932,1.007020235,1.067469001
422.0175171,0.168395296,0.637873948,0.620873451,0.614303231,0.63814503,0.93228364,1.056381464,1.02512753
421.5170288,0.154143766,0.637555361,0.618807614,0.641422033,0.665636778,0.986179292,1.017693639,1.023504853
421.0163879,0.157006443,0.637584031,0.623927832,0.584617734,0.60972786,0.988151491,0.962079644,0.993788838
420.5157776,0.162382871,0.645314813,0.611689568,0.622049391,0.636789799,0.984517813,0.993472934,1.021834612
420.0150757,0.166337982,0.663908362,0.612139523,0.64634645,0.644433498,1.000785708,1.050836563,1.017010212
419.5143433,0.164975911,0.670075953,0.59254241,0.609272659,0.679301143,1.01439786,0.926438808,1.039433599
419.0136108,0.148318321,0.621402264,0.602123797,0.601716101,0.644529879,0.96221298,1.014767289,1.110640645
418.5128174,0.162789166,0.645283043,0.603967309,0.603352666,0.620672703,0.970396578,1.005219936,1.017054915
418.0119629,0.162234217,0.635440886,0.620456755,0.596506178,0.626336038,0.963724494,1.018550992,1.043833375
417.5110779,0.165374473,0.636967778,0.622338831,0.582517147,0.64456147,0.97614491,0.941765785,1.061779022
417.0101929,0.163738608,0.629449546,0.607586622,0.594832659,0.627289116,0.892652333,1.041494846,1.104335189
416.5092163,0.169789776,0.644385934,0.618783772,0.607540548,0.645899236,0.977600157,0.98373884,1.004871011
416.0081787,0.165945441,0.666427136,0.610877812,0.593776524,0.623089016,1.031996012,0.927386224,1.01450932
415.5071411,0.164327189,0.655973434,0.622557342,0.640618265,0.594332933,1.010200024,0.965537429,0.985569477
415.006012,0.161316201,0.672332943,0.62920934,0.617539764,0.64426136,1.037147284,1.015690804,1.057086349
414.5048828,0.178196013,0.606116056,0.585834742,0.611217558,0.62295109,0.876308441,0.957357526,1.041847348
414.0037537,0.168154389,0.627768338,0.577197254,0.58545357,0.590404213,0.950449526,0.883895636,1.099153757
413.502533,0.171837166,0.670163155,0.593642414,0.621248305,0.627869844,0.965917409,0.957390845,1.017763853
413.0012512,0.162763298,0.618102253,0.596630454,0.58902508,0.599411368,0.956147492,0.957033038,0.980365098
412.4999695,0.187487513,0.618650198,0.59524399,0.597631276,0.603331268,0.974137425,0.931140244,1.004121661
411.9985352,0.179066896,0.665262103,0.597422183,0.602550566,0.601676464,0.91220063,0.983608186,0.982315958
411.4971619,0.169963792,0.633517265,0.601221681,0.567107499,0.623827815,0.968395591,0.957141459,1.015282154
410.9957581,0.184439555,0.609936297,0.610388696,0.591406226,0.602041304,0.982334077,0.939647138,0.984781265
410.4942932,0.174177006,0.612475753,0.607003927,0.595589161,0.614424408,0.936016619,0.931757093,1.023085713
409.9927673,0.182690054,0.640390456,0.570533395,0.595393777,0.578877807,0.998383403,0.946144819,0.965590596
409.4912415,0.176516786,0.59926641,0.571715832,0.575251043,0.596245229,0.868245125,0.890053093,0.957079887
408.989624,0.17870307,0.583488643,0.572124004,0.581848025,0.587064207,0.931047261,0.996869683,0.987442017
408.4879761,0.176698759,0.601437211,0.556629717,0.606177032,0.575803697,1.007321119,0.890368462,0.971725285
407.9862671,0.187631041,0.640374422,0.582816064,0.539896309,0.570878565,0.875611603,0.941931486,0.935120642
407.4845581,0.169420064,0.587016821,0.581627548,0.573687017,0.596787393,0.944674671,0.982931614,0.980484366
406.9827881,0.188782588,0.595594704,0.578195691,0.576338232,0.620048344,0.943079174,0.886432052,0.912915766
406.4810181,0.194247723,0.614487052,0.562892497,0.576078236,0.595179975,0.926113725,0.867981732,0.903145552
406.0177307,0.189278677,0.60455817,0.563685834,0.542825699,0.547626674,0.922413111,0.966963708,0.905523539
405.5158386,0.179914504,0.601201952,0.563496053,0.547301054,0.544386387,0.885978997,0.909636617,0.9172948
405.0139465,0.183616072,0.572511911,0.586417317,0.542324483,0.585425377,0.911926329,0.921510875,0.90038389
404.5119629,0.190131098,0.567400634,0.541444004,0.559450865,0.572649539,0.886292338,0.928099632,0.941709995
404.0099487,0.192070082,0.593825758,0.552210391,0.539804936,0.545325041,0.882272959,0.841343939,0.88589102
403.5079346,0.193678245,0.538377881,0.511309147,0.571813405,0.55385524,0.850510776,0.89630425,0.906989217
403.0058289,0.187215194,0.590604067,0.54750061,0.569314838,0.563473463,0.930893242,0.8969661,0.906391501
402.5037231,0.181740522,0.551720917,0.562317312,0.548606932,0.554505289,0.919944048,0.864736497,0.904469669
402.0014954,0.198231742,0.575731158,0.547303021,0.532929301,0.554623127,0.889384627,0.880374134,0.875605941
401.4992981,0.183431923,0.567801833,0.533430755,0.559212029,0.559602916,0.913890123,0.855458319,0.902909577
400.9970398,0.2017124,0.527159035,0.537114561,0.547084093,0.565902829,0.844093025,0.870336831,0.905908346
400.494751,0.206384003,0.582929254,0.530829907,0.507203043,0.574454248,0.861355543,0.911762178,0.904322505
399.9924011,0.203624785,0.589052081,0.531469524,0.553605199,0.561061978,0.869336486,0.921747744,0.938497365
399.4900208,0.19673945,0.571778476,0.501922071,0.535615087,0.559575081,0.872148275,0.883409083,0.864034236
398.9876099,0.196624681,0.5307374,0.516065538,0.502757728,0.567328334,0.839969337,0.803642929,0.924022317
398.4851379,0.193873748,0.547234833,0.557534218,0.515958548,0.568406642,0.920833647,0.854038239,0.942240179
397.9826355,0.215956047,0.567237496,0.508693755,0.507057965,0.539697647,0.83514601,0.833150566,0.803095341
397.5187378,0.196626708,0.537628055,0.551349044,0.523397207,0.547862947,0.838955641,0.809824586,0.902007818
397.0161743,0.205623016,0.544290364,0.49953121,0.545707285,0.524103522,0.908595741,0.874351025,0.935654759
396.5135803,0.199020594,0.56626612,0.581804276,0.538185597,0.555971205,0.852984071,0.837233543,0.826955259
396.0108643,0.198482364,0.577374876,0.52532655,0.523127496,0.565095544,0.817902982,0.839757621,0.855237484
395.5081787,0.201658368,0.555307686,0.512675703,0.547097862,0.547996223,0.812146902,0.905147374,0.885308445
395.0054321,0.201260135,0.528967142,0.507250071,0.539633453,0.552338958,0.832883,0.831859469,0.858608782
394.5027161,0.199413046,0.593059957,0.522964418,0.520878196,0.545371711,0.812563658,0.817591488,0.841642976
393.9998474,0.203307256,0.544619203,0.517884016,0.532620013,0.518170059,0.863156438,0.855851829,0.909303665
393.4969788,0.213620961,0.544238925,0.531184971,0.499037594,0.552752197,0.937781513,0.798979104,0.803977013
392.9940796,0.216937184,0.566395104,0.523396134,0.51663065,0.526222825,0.817991674,0.811146915,0.845134139
392.4911804,0.194357947,0.558419168,0.499821544,0.535537899,0.516339004,0.814540684,0.834043562,0.812958777
391.9881592,0.201889828,0.561438978,0.515708864,0.501557589,0.544370234,0.835254073,0.868060291,0.868124485
391.4851685,0.206160769,0.544225812,0.52091378,0.514599681,0.583565593,0.791829944,0.890157461,0.835947454
390.9820862,0.202336773,0.532969594,0.52347368,0.503264487,0.540683389,0.836055815,0.804644406,0.848834276
390.5177002,0.224409223,0.541610539,0.536276221,0.521395564,0.559450448,0.848056614,0.817729592,0.88472116
390.0145569,0.20616959,0.542824209,0.535916865,0.543244183,0.508061409,0.822603524,0.870913982,0.924592733
389.5113831,0.209578857,0.546110094,0.540005565,0.491967976,0.557508469,0.875786424,0.824947476,0.832099259
389.0081482,0.212505892,0.547545612,0.492341846,0.518164516,0.538852632,0.821621835,0.820070088,0.889753521
388.5049133,0.21386458,0.56739533,0.514859438,0.538624287,0.522184908,0.828588903,0.79845053,0.865792811
388.0016479,0.207851872,0.538973332,0.528886914,0.508336723,0.532453597,0.76146251,0.84173584,0.808168232
387.498291,0.213841155,0.533186317,0.522637188,0.482557446,0.524162829,0.872228086,0.824256897,0.822538793
386.9949036,0.226657435,0.540436208,0.526946604,0.531602621,0.540489435,0.822946906,0.837098718,0.912693918
386.4914856,0.211754933,0.513183177,0.554353714,0.520388782,0.541920006,0.825524688,0.796816707,0.810425937
385.9880371,0.222640738,0.517823637,0.537954986,0.550964654,0.50166148,0.852968395,0.840455353,0.84878087
385.4845276,0.224577695,0.541224539,0.49525407,0.484368354,0.541938543,0.855719626,0.850413144,0.900512517
384.9810486,0.20851852,0.536197364,0.541780055,0.525692761,0.533317208,0.85494554,0.798585534,0.887429535
384.5161743,0.223832578,0.53643465,0.540946007,0.529400706,0.527975559,0.911487997,0.852274716,0.866832256
384.0125732,0.226131424,0.501758814,0.481703997,0.500268459,0.510883331,0.845930874,0.796628356,0.859017849
383.5089417,0.224945918,0.536775291,0.506154001,0.512281537,0.528883636,0.847794652,0.777023375,0.87209934
383.0052185,0.230447978,0.532298148,0.520932794,0.518588364,0.554789841,0.805682302,0.776313782,0.852338255
382.5015259,0.226569325,0.512622476,0.508416712,0.5150159,0.508430779,0.836705267,0.789132893,0.806887984
381.9977417,0.231887952,0.538883388,0.529496849,0.497597486,0.527020574,0.790620208,0.85179317,0.789209843
381.493927,0.229400843,0.549555004,0.524977148,0.513295114,0.492011935,0.816191554,0.785939515,0.778960109
380.9900818,0.232548267,0.532596469,0.544574678,0.506023765,0.539093435,0.774841189,0.876182258,0.79908073
380.4862366,0.225976393,0.536143422,0.535186887,0.505767345,0.528502226,0.846791685,0.744633257,0.835696638
379.9822998,0.233541772,0.534647405,0.514326394,0.554617465,0.53032738,0.841754556,0.763616502,0.887520611
379.5171204,0.252501279,0.534429014,0.522419035,0.513279557,0.521883845,0.829952657,0.783372819,0.795255065
379.0131531,0.232824504,0.550728738,0.539239347,0.492843777,0.538570106,0.810575068,0.768126428,0.839363515
378.5090942,0.224627838,0.51716733,0.527765274,0.49933508,0.497954756,0.735986769,0.786185086,0.844976604
378.0050354,0.246951446,0.484260023,0.496649712,0.471646488,0.543015361,0.828713536,0.777227819,0.826761186
377.500946,0.250094742,0.533315122,0.533247709,0.491557539,0.527100146,0.788354158,0.784547687,0.784462631
376.9967957,0.237043172,0.541352391,0.508419871,0.501623035,0.512191415,0.799357355,0.745533228,0.805929244
376.4926147,0.243124604,0.509743571,0.490206301,0.478174835,0.526510358,0.815855086,0.763119519,0.809155583
375.9883728,0.242778167,0.500433087,0.480173498,0.487984061,0.487116963,0.835062683,0.760082781,0.788256586
375.4841309,0.241779059,0.538011134,0.478099972,0.480276942,0.498202026,0.789840639,0.759278357,0.765989363
375.0185852,0.244441763,0.549288869,0.497825444,0.50320226,0.522408187,0.667440474,0.761009038,0.77079612
